seq_id,label,label_name,group,steps,severity,cluster_id,source,m6b_step,generated,seed_idx,fail_type,fail_channel,fault_name,primary_label,secondary_label,primary_onset_step,secondary_onset_step,lag_steps,cluster_name,arch_version,base_label,base_fault,masked_channel,mask_type,mask_onset_step,variant,fault_channels,fault_ch_names,subtype,onset_step,multi_sensor_anomaly_count
14792,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,214.0,164.0,steady_state,v14.2,,,,,,,,,,,
14793,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,302.0,252.0,steady_state,v14.2,,,,,,,,,,,
14794,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,250.0,200.0,steady_state,v14.2,,,,,,,,,,,
14795,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,267.0,217.0,steady_state,v14.2,,,,,,,,,,,
14796,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,365.0,315.0,cooldown,v14.2,,,,,,,,,,,
14797,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,312.0,262.0,steady_state,v14.2,,,,,,,,,,,
14798,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,399.0,349.0,steady_state,v14.2,,,,,,,,,,,
14799,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,238.0,188.0,steady_state,v14.2,,,,,,,,,,,
14800,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,235.0,185.0,cooldown,v14.2,,,,,,,,,,,
14801,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,214.0,164.0,cooldown,v14.2,,,,,,,,,,,
14802,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,296.0,246.0,cooldown,v14.2,,,,,,,,,,,
14803,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,334.0,284.0,steady_state,v14.2,,,,,,,,,,,
14804,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,332.0,282.0,cooldown,v14.2,,,,,,,,,,,
14805,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,321.0,271.0,cooldown,v14.2,,,,,,,,,,,
14806,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,231.0,181.0,steady_state,v14.2,,,,,,,,,,,
14807,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,305.0,255.0,steady_state,v14.2,,,,,,,,,,,
14808,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,291.0,241.0,steady_state,v14.2,,,,,,,,,,,
14809,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,269.0,219.0,steady_state,v14.2,,,,,,,,,,,
14810,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,224.0,174.0,cooldown,v14.2,,,,,,,,,,,
14811,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,237.0,187.0,steady_state,v14.2,,,,,,,,,,,
14812,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,256.0,206.0,steady_state,v14.2,,,,,,,,,,,
14813,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,312.0,262.0,steady_state,v14.2,,,,,,,,,,,
14814,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,319.0,269.0,cooldown,v14.2,,,,,,,,,,,
14815,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,394.0,344.0,cooldown,v14.2,,,,,,,,,,,
14816,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,373.0,323.0,steady_state,v14.2,,,,,,,,,,,
14817,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,297.0,247.0,steady_state,v14.2,,,,,,,,,,,
14818,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,291.0,241.0,cooldown,v14.2,,,,,,,,,,,
14819,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,238.0,188.0,cooldown,v14.2,,,,,,,,,,,
14820,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,265.0,215.0,steady_state,v14.2,,,,,,,,,,,
14821,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,213.0,163.0,cooldown,v14.2,,,,,,,,,,,
14822,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,201.0,151.0,cooldown,v14.2,,,,,,,,,,,
14823,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,208.0,158.0,cooldown,v14.2,,,,,,,,,,,
14824,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,250.0,200.0,cooldown,v14.2,,,,,,,,,,,
14825,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,244.0,194.0,cooldown,v14.2,,,,,,,,,,,
14826,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,339.0,289.0,cooldown,v14.2,,,,,,,,,,,
14827,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,268.0,218.0,steady_state,v14.2,,,,,,,,,,,
14828,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,365.0,315.0,steady_state,v14.2,,,,,,,,,,,
14829,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,266.0,216.0,cooldown,v14.2,,,,,,,,,,,
14830,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,304.0,254.0,cooldown,v14.2,,,,,,,,,,,
14831,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,218.0,168.0,steady_state,v14.2,,,,,,,,,,,
14832,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,363.0,313.0,steady_state,v14.2,,,,,,,,,,,
14833,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,363.0,313.0,steady_state,v14.2,,,,,,,,,,,
14834,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,356.0,306.0,cooldown,v14.2,,,,,,,,,,,
14835,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,280.0,230.0,cooldown,v14.2,,,,,,,,,,,
14836,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,357.0,307.0,cooldown,v14.2,,,,,,,,,,,
14837,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,239.0,189.0,cooldown,v14.2,,,,,,,,,,,
14838,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,311.0,261.0,cooldown,v14.2,,,,,,,,,,,
14839,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,347.0,297.0,steady_state,v14.2,,,,,,,,,,,
14840,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,244.0,194.0,steady_state,v14.2,,,,,,,,,,,
14841,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,393.0,343.0,steady_state,v14.2,,,,,,,,,,,
14842,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,343.0,293.0,steady_state,v14.2,,,,,,,,,,,
14843,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,334.0,284.0,cooldown,v14.2,,,,,,,,,,,
14844,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,296.0,246.0,cooldown,v14.2,,,,,,,,,,,
14845,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,244.0,194.0,steady_state,v14.2,,,,,,,,,,,
14846,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,342.0,292.0,cooldown,v14.2,,,,,,,,,,,
14847,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,211.0,161.0,cooldown,v14.2,,,,,,,,,,,
14848,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,289.0,239.0,steady_state,v14.2,,,,,,,,,,,
14849,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,321.0,271.0,cooldown,v14.2,,,,,,,,,,,
14850,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,363.0,313.0,cooldown,v14.2,,,,,,,,,,,
14851,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,309.0,259.0,steady_state,v14.2,,,,,,,,,,,
14852,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,246.0,196.0,steady_state,v14.2,,,,,,,,,,,
14853,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,349.0,299.0,steady_state,v14.2,,,,,,,,,,,
14854,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,318.0,268.0,cooldown,v14.2,,,,,,,,,,,
14855,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,242.0,192.0,cooldown,v14.2,,,,,,,,,,,
14856,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,235.0,185.0,cooldown,v14.2,,,,,,,,,,,
14857,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,252.0,202.0,cooldown,v14.2,,,,,,,,,,,
14858,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,361.0,311.0,steady_state,v14.2,,,,,,,,,,,
14859,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,372.0,322.0,cooldown,v14.2,,,,,,,,,,,
14860,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,200.0,150.0,cooldown,v14.2,,,,,,,,,,,
14861,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,397.0,347.0,steady_state,v14.2,,,,,,,,,,,
14862,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,219.0,169.0,steady_state,v14.2,,,,,,,,,,,
14863,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,240.0,190.0,cooldown,v14.2,,,,,,,,,,,
14864,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,380.0,330.0,steady_state,v14.2,,,,,,,,,,,
14865,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,383.0,333.0,steady_state,v14.2,,,,,,,,,,,
14866,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,377.0,327.0,cooldown,v14.2,,,,,,,,,,,
14867,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,240.0,190.0,cooldown,v14.2,,,,,,,,,,,
14868,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,379.0,329.0,cooldown,v14.2,,,,,,,,,,,
14869,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,372.0,322.0,cooldown,v14.2,,,,,,,,,,,
14870,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,355.0,305.0,steady_state,v14.2,,,,,,,,,,,
14871,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,374.0,324.0,steady_state,v14.2,,,,,,,,,,,
14872,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,286.0,236.0,cooldown,v14.2,,,,,,,,,,,
14873,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,227.0,177.0,steady_state,v14.2,,,,,,,,,,,
14874,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,337.0,287.0,steady_state,v14.2,,,,,,,,,,,
14875,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,389.0,339.0,cooldown,v14.2,,,,,,,,,,,
14876,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,353.0,303.0,cooldown,v14.2,,,,,,,,,,,
14877,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,317.0,267.0,cooldown,v14.2,,,,,,,,,,,
14878,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,349.0,299.0,steady_state,v14.2,,,,,,,,,,,
14879,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,223.0,173.0,cooldown,v14.2,,,,,,,,,,,
14880,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,203.0,153.0,steady_state,v14.2,,,,,,,,,,,
14881,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,328.0,278.0,steady_state,v14.2,,,,,,,,,,,
14882,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,347.0,297.0,steady_state,v14.2,,,,,,,,,,,
14883,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,310.0,260.0,steady_state,v14.2,,,,,,,,,,,
14884,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,207.0,157.0,steady_state,v14.2,,,,,,,,,,,
14885,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,316.0,266.0,cooldown,v14.2,,,,,,,,,,,
14886,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,321.0,271.0,cooldown,v14.2,,,,,,,,,,,
14887,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,243.0,193.0,cooldown,v14.2,,,,,,,,,,,
14888,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,267.0,217.0,cooldown,v14.2,,,,,,,,,,,
14889,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,229.0,179.0,steady_state,v14.2,,,,,,,,,,,
14890,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,305.0,255.0,steady_state,v14.2,,,,,,,,,,,
14891,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,251.0,201.0,steady_state,v14.2,,,,,,,,,,,
14892,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,251.0,201.0,cooldown,v14.2,,,,,,,,,,,
14893,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,347.0,297.0,cooldown,v14.2,,,,,,,,,,,
14894,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,357.0,307.0,cooldown,v14.2,,,,,,,,,,,
14895,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,207.0,157.0,cooldown,v14.2,,,,,,,,,,,
14896,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,216.0,166.0,steady_state,v14.2,,,,,,,,,,,
14897,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,264.0,214.0,cooldown,v14.2,,,,,,,,,,,
14898,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,297.0,247.0,steady_state,v14.2,,,,,,,,,,,
14899,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,262.0,212.0,steady_state,v14.2,,,,,,,,,,,
14900,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,365.0,315.0,cooldown,v14.2,,,,,,,,,,,
14901,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,261.0,211.0,cooldown,v14.2,,,,,,,,,,,
14902,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,372.0,322.0,cooldown,v14.2,,,,,,,,,,,
14903,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,381.0,331.0,steady_state,v14.2,,,,,,,,,,,
14904,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,229.0,179.0,steady_state,v14.2,,,,,,,,,,,
14905,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,387.0,337.0,cooldown,v14.2,,,,,,,,,,,
14906,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,268.0,218.0,steady_state,v14.2,,,,,,,,,,,
14907,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,352.0,302.0,cooldown,v14.2,,,,,,,,,,,
14908,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,325.0,275.0,cooldown,v14.2,,,,,,,,,,,
14909,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,297.0,247.0,cooldown,v14.2,,,,,,,,,,,
14910,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,278.0,228.0,cooldown,v14.2,,,,,,,,,,,
14911,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,202.0,152.0,steady_state,v14.2,,,,,,,,,,,
14912,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,304.0,254.0,cooldown,v14.2,,,,,,,,,,,
14913,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,279.0,229.0,steady_state,v14.2,,,,,,,,,,,
14914,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,214.0,164.0,cooldown,v14.2,,,,,,,,,,,
14915,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,279.0,229.0,cooldown,v14.2,,,,,,,,,,,
14916,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,378.0,328.0,cooldown,v14.2,,,,,,,,,,,
14917,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,234.0,184.0,steady_state,v14.2,,,,,,,,,,,
14918,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,390.0,340.0,cooldown,v14.2,,,,,,,,,,,
14919,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,251.0,201.0,steady_state,v14.2,,,,,,,,,,,
14920,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,264.0,214.0,cooldown,v14.2,,,,,,,,,,,
14921,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,328.0,278.0,steady_state,v14.2,,,,,,,,,,,
14922,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,367.0,317.0,cooldown,v14.2,,,,,,,,,,,
14923,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,238.0,188.0,cooldown,v14.2,,,,,,,,,,,
14924,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,209.0,159.0,steady_state,v14.2,,,,,,,,,,,
14925,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,232.0,182.0,cooldown,v14.2,,,,,,,,,,,
14926,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,369.0,319.0,steady_state,v14.2,,,,,,,,,,,
14927,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,340.0,290.0,steady_state,v14.2,,,,,,,,,,,
14928,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,246.0,196.0,steady_state,v14.2,,,,,,,,,,,
14929,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,220.0,170.0,steady_state,v14.2,,,,,,,,,,,
14930,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,393.0,343.0,steady_state,v14.2,,,,,,,,,,,
14931,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,356.0,306.0,steady_state,v14.2,,,,,,,,,,,
14932,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,353.0,303.0,steady_state,v14.2,,,,,,,,,,,
14933,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,318.0,268.0,steady_state,v14.2,,,,,,,,,,,
14934,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,249.0,199.0,steady_state,v14.2,,,,,,,,,,,
14935,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,201.0,151.0,cooldown,v14.2,,,,,,,,,,,
14936,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,360.0,310.0,cooldown,v14.2,,,,,,,,,,,
14937,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,342.0,292.0,steady_state,v14.2,,,,,,,,,,,
14938,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,326.0,276.0,steady_state,v14.2,,,,,,,,,,,
14939,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,317.0,267.0,cooldown,v14.2,,,,,,,,,,,
14940,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,323.0,273.0,steady_state,v14.2,,,,,,,,,,,
14941,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,278.0,228.0,steady_state,v14.2,,,,,,,,,,,
14942,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,353.0,303.0,cooldown,v14.2,,,,,,,,,,,
14943,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,391.0,341.0,cooldown,v14.2,,,,,,,,,,,
14944,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,250.0,200.0,cooldown,v14.2,,,,,,,,,,,
14945,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,215.0,165.0,cooldown,v14.2,,,,,,,,,,,
14946,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,366.0,316.0,steady_state,v14.2,,,,,,,,,,,
14947,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,368.0,318.0,steady_state,v14.2,,,,,,,,,,,
14948,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,384.0,334.0,cooldown,v14.2,,,,,,,,,,,
14949,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,386.0,336.0,cooldown,v14.2,,,,,,,,,,,
14950,9,,B,700,,3,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,364.0,314.0,cooldown,v14.2,,,,,,,,,,,
14951,9,,B,700,,1,physics_synthetic_compound,,,,,,impeller_imbalance+bearing_wear,2.0,1.0,0.0,234.0,184.0,steady_state,v14.2,,,,,,,,,,,
